snapshot_id,time,cell_id,x,y,partition,stage,depth,velocity
snapshot_1,12.0,0,53.72190651832894,7.913495306583758,unpartitioned,0.38000001917491844,0.14139430297310507,1.5748247687867517e-07
snapshot_1,12.0,1,104.36900000000001,12.406666666666666,basin,0.4713579880507946,0.1775008971417037,2.387825718593781
snapshot_1,12.0,2,100.0,15.839999999999998,basin,0.5994526106471808,0.31036170155627174,1.2676851534426299
snapshot_1,12.0,3,12.806583855036038,41.15880647054696,unpartitioned,0.380000000256706,0.1360291815057576,2.207279078430472e-09
snapshot_1,12.0,4,30.9375,0.8190274466628055,unpartitioned,0.38000000000000295,0.16625000000000295,1.684944040351487e-14
snapshot_1,12.0,5,103.33333333333333,24.373333333333335,basin,0.4907288491558672,0.1813349097619278,2.30915745931378
snapshot_1,12.0,6,74.83333333333333,36.67803613187993,basin,0.4455581817308679,0.13392181809450426,0.7999560599751461
snapshot_1,12.0,7,99.48351648351648,21.79347985347985,basin,0.5872090912138409,0.2986816186863684,1.38408680449663
snapshot_1,12.0,8,46.837672657215485,20.411983501973932,unpartitioned,0.3800007562422986,0.1489051133435181,6.150771067435673e-06
snapshot_1,12.0,9,107.33333333333333,38.85333333333333,basin,0.4160273401864056,0.06893643109549652,5.847628202844501
snapshot_1,12.0,10,94.0,26.373333333333335,basin,0.5818796078698721,0.26600081999108427,1.361753591978087
snapshot_1,12.0,11,104.59953333333334,18.87333333333333,basin,0.4629019711278248,0.168793389309643,2.481657131605296
snapshot_1,12.0,12,80.044118170286,1.679428611211944,basin,0.43844705046776256,0.17112619428199605,0.5946720021171865
snapshot_1,12.0,13,107.03566666666667,11.9,basin,0.42539401864998916,0.1286278368318074,3.1305192605626924
snapshot_1,12.0,14,100.66666666666667,24.373333333333335,basin,0.5775318188381373,0.2710469703532889,1.5640818279670277
snapshot_1,12.0,15,96.06337930888635,8.912548029380089,basin,0.5845895164720823,0.29979310268056997,1.2712492482748097
snapshot_1,12.0,16,100.81684981684981,20.126813186813187,basin,0.5964716440317751,0.30648962604975716,1.3742227061049723
snapshot_1,12.0,17,102.92388750846119,10.290871398407502,basin,0.5521721819607462,0.25989157740606134,1.6886007773185587
snapshot_1,12.0,18,108.66666666666667,21.12,basin,0.40503061402184254,0.10648515947638804,3.8857581604848868
snapshot_1,12.0,19,103.33333333333333,21.373333333333335,basin,0.5090647340608754,0.21633746133360265,1.956365827846
snapshot_1,12.0,20,108.59953333333334,14.780000000000001,basin,0.40681898338606326,0.10834676520424508,3.7204159998963826
snapshot_1,12.0,21,107.33333333333333,32.61333333333334,basin,0.4160273401863972,0.06893643109548814,5.847628202844088
snapshot_1,12.0,22,92.0,24.373333333333335,basin,0.5594111871252218,0.2623808840949187,1.3762012475581569
snapshot_1,12.0,23,104.66666666666667,29.786666666666665,basin,0.4561955446627443,0.11201372648092617,3.4687805230169784
snapshot_1,12.0,24,108.66666666666667,25.12,basin,0.4187663123356037,0.10355419112348246,4.12747904204223
snapshot_1,12.0,25,56.0,24.572531158261626,unpartitioned,0.3801847688773739,0.12242719311979816,0.0017128215800909176
snapshot_1,12.0,26,106.0,26.45333333333333,basin,0.45847324730179,0.1295035503320931,3.0572352093619686
snapshot_1,12.0,27,58.0,27.112692416167665,unpartitioned,0.3806732292923467,0.10406716868628613,0.00677814282053125
snapshot_1,12.0,28,100.0,29.706666666666667,basin,0.5396090886044824,0.20051817951357337,2.079463236478762
snapshot_1,12.0,29,81.58917079426425,14.610998943887035,basin,0.4826192824719848,0.21361291433278745,0.8580376135215759
snapshot_1,12.0,30,100.72991937104699,38.900161257906035,basin,0.4911065769118878,0.15121939214347296,3.118452496600548
snapshot_1,12.0,31,93.0478808482596,15.988521193204344,basin,0.5761905370987179,0.29468375799152563,1.3054518740839562
snapshot_1,12.0,32,96.15018315018314,19.593479853479852,basin,0.5872079295031262,0.3023168206120173,1.3086255480918303
snapshot_1,12.0,33,94.22991937104699,43.88682792457271,basin,0.5427223655829521,0.2099260899054463,1.8234068080635828
snapshot_1,12.0,34,92.72991937104699,30.58016125790603,basin,0.5854096785364088,0.25424976649526665,1.4633705314668304
snapshot_1,12.0,35,96.0,25.040000000000003,basin,0.5817757418488892,0.28038180245494987,1.3960306353602336
snapshot_1,12.0,36,104.21342716068773,2.5212301299160513,basin,0.48364731246193193,0.18995993737754535,2.213499172943322
snapshot_1,12.0,37,106.62091734227364,0.96,basin,0.4319541716473068,0.1356404436375538,3.0040012236128497
snapshot_1,12.0,38,103.26620000000001,15.54,basin,0.5214501435035663,0.22879610713992998,1.8412157261720066
snapshot_1,12.0,39,108.91258400894031,2.8800000000000003,basin,0.40203730660990833,0.10322357860015524,3.905404320363564
snapshot_1,12.0,40,107.26620000000001,18.62,basin,0.421916055045293,0.1248983823180203,3.2467847791771542
snapshot_1,12.0,41,96.81684981684981,21.79347985347985,basin,0.5850326455271806,0.299414263908799,1.341884865325401
snapshot_1,12.0,42,98.81684981684981,17.926813186813188,basin,0.6008449322033641,0.3130447324031643,1.276294956784082
snapshot_1,12.0,43,108.43613333333333,8.64,basin,0.40919843013810697,0.11090446650174329,3.635632474737953
snapshot_1,12.0,44,100.25346698089777,11.32252144780538,basin,0.5998000625081632,0.3104326439835475,1.3310406313932388
snapshot_1,12.0,45,99.12864123453348,3.8472419671333404,basin,0.6002723222624943,0.3121319863702759,1.2806106308516536
snapshot_1,12.0,46,95.23100576807074,13.749690065038962,basin,0.5871185968391188,0.30323022691031437,1.3018532746160967
snapshot_1,12.0,47,98.43237947243658,13.738316716064546,basin,0.6002507453590095,0.31286996775271503,1.2671990909756885
snapshot_1,12.0,48,100.71750981841409,1.5612301299160514,basin,0.5942526436681305,0.30437899659349693,1.3299762599054252
snapshot_1,12.0,49,94.07587418840113,10.984576207803881,basin,0.5820788321528613,0.2994506057655146,1.275540508097419
snapshot_1,12.0,50,99.03959839701717,9.261866618356004,basin,0.5895866927879048,0.3015434945366133,1.3053129373008105
snapshot_1,12.0,51,100.86639540966134,6.911446698874175,basin,0.5972529919971404,0.30721692427750985,1.3044353578183896
snapshot_1,12.0,52,104.94122716068773,5.401230129916051,basin,0.45482686766889086,0.16034552894814058,2.574362298915189
snapshot_1,12.0,53,90.48510904377405,15.654931216290564,basin,0.5684057515011279,0.28969472345337444,1.307307513132373
snapshot_1,12.0,54,86.92432005759893,14.692971483308293,basin,0.5655510818971563,0.2907245509252302,1.2921156428654192
snapshot_1,12.0,55,87.88875535232505,3.757100176605203,basin,0.5664058345746953,0.2905271923721589,1.3244083016830839
